Candidato;Coligação;Votos;
CIRLEY DO CARRO DE SOM;PSDC;1
LUIZ OTAVIO;PSDC;1
RUBENS UCHOA;PSDC;1
KASSYO FERNANDO;PHS;2
PSL;PSL;1
PR;PR;6
PSB;PSB;1
PV;PV;2
PSD;PSD;1
BRANCO;;3
NULO;;14
JOEL BORGES;PMN;2
FERNANDO LIMA;PMN;1
ATHUS OLIVEIRA;PMN;1
MARCIO NERES;PRB;3
PR. ROGÉRIO SANTOS;PRB;2
MILTON NERIS;PP;6
MOISEMAR MARINHO;PDT;3
JOSMUNDO VILA NOVA;PDT;1
PROFESSOR GEORGE BRITO;PT;1
BISMARQUE DO MOVIMENTO;PT;2
PROFESSOR ROMEU;PT;1
CICERO BELEM;PT;1
OSEDI PEREIRA;PT;1
VALDENIR MORAIS;PT;1
GILVAN TELES;PTB;1
DÉBORA DA JK;PTB;2
MÔNICA AMORIM;PTB;1
ETINHO NORDESTE;PTB;2
ELIEL BORBA;PMDB;3
ELISANGELA SARDINHA;PMDB;1
ROGERIO FREITAS;PMDB;2
IRMÃO JAIRO;PSL;3
GILVAN DO AURENY II;PSL;9
MARABÁ;PSL;1
CARLOS ARAÚJO;PSL;3
VANDA MONTEIRO;PSL;5
IRINEU SANTOS;PSL;3
ADÃO ÍNDIO;PSL;3
GERSON DA MIL COISAS;PSL;3
JUNIOR BRAZÃO;PTN;5
PASTOR MOISES;PSC;5
FILIPE MARTINS;PSC;3
PROFESSOR ELIS RAIK;PR;2
LÚCIO PRESTES;PR;1
MAGALHAES;PR;3
LEONI JR.;PR;2
PROFESSORA FÁTIMA SENA;PR;1
LÚCIO CAMPELO;PR;24
PROF. EDISOM ALVES;PR;2
NETINHO MIRANDA;PR;1
TIBURCIO TOLENTINO;PSDC;2
RUBENS UCHOA;PSDC;2
VANDIM DA CERAMICA;PSDC;5
CAP. EDIVARDES;PSDC;1
VITAL NUNES;PSDC;1
VANIA VIDAL;PSDC;1
FILIPE;PSDC;1
EDIMAR BAMBINO;PSDC;5
ANTONIO CASEBRE;PSDC;1
MARQUINHO DA MORADIA;PSDC;1
PROFESSORA IOLANDA CASTRO;PSDC;2
WILTON DO ZE BRANQUIM;PSDC;1
DIVINA MARCIA;PSDC;3
PATRICIA MENDES;PSDC;3
CAPITÃO ARGOLLO;PRTB;1
GODOFREDO SANTANA;PHS;1
RAIMUNDO CONTADOR;PHS;1
PROFESSOR FRANCISCO;PMB;6
HENRIQUE DO TAQUARI;PMB;2
JUCELINO;PTC;3
SIMEY ARAÚJO;PTC;2
VALCY RIBEIRO;PTC;1
TIAGO ANDRINO;PSB;3
FELIPE ROCHA;PSB;1
MARILON BARBOSA;PSB;3
TON;PSB;1
MAJOR NEGREIROS;PSB;5
LÁZARO GOMES;PSB;2
HÉLIO SANTANA;PV;1
GERUILSON JUNIM;PV;1
ERIVELTON;PV;1
GOIANO;PV;9
FABINHO;PV;3
MARIA GORETE;PV;1
ANDRÉ PORKÃO;PV;1
CONCEIÇÃO PAZ;PV;1
ANTONIO DIAS;PV;1
KLEBER DO PARAIBA;PV;1
CLAUDEMIR PORTUGAL;PRP;1
HIRAM GOMES;PSDB;1
JOAQUIM DARES;PSOL;1
FREDISON PAIXÃO;PSOL;1
MARCOS SOLUÇÃO;PEN;1
NEY BATISTA;PEN;1
TENENTE RUI TORRES;PEN;3
PINHEIRO ALVES;PEN;6
FRANCISCO RIBEIRO;PEN;1
IVANETE LIMA;PEN;3
MARIZA AMBULANTE;PPL;1
JOATAN;PPL;1
PROFESSOR WENDER;PPL;16
IVORY DE LIRA;PPL;3
PETION CORADO;PPL;1
CARLOS BRAGA;PSD;4
DIOGO FERNANDES;PSD;5
POLIANA ROCHA;PSD;1
FOLHA;PSD;1
PC LUSTOSA;PSD;2
EULA ANGELIM;PSD;1
ROSE PEQUENO;PSD;1
VALTER RODRIGUES;PC do B;1
CARLINHOS DA JUVENTUDE;PC do B;1
TELMA;PC do B;3
DALAT;PC do B;1
WALDSON DA AGESP;PC do B;6
ORLANDO;PC do B;1
DR. CHAGAS;PC do B;1
LEO BARBOSA;SD;3
KARECA  DO FRETE;SD;1
ALEX BARBOSA;SD;2
LAUDECY COIMBRA;SD;3
MURILLO WILLAMY;PROS;1
BARBOSÃO;PROS;1
PT;PT;2
WILTON DO ZE BRANQUIM;PSDC;2
DIVINA MARCIA;PSDC;2
PATRICIA MENDES;PSDC;2
RAIMUNDO CONTADOR;PHS;1
KASSYO FERNANDO;PHS;3
PAIAKAN;PHS;1
GLEYDSON FEIRA DO AUTOMÓVEL;PMN;5
ATHUS OLIVEIRA;PMN;5
ELAINE ROCHA;PMN;1
SOCORRO FRANCO;PMB;12
JUCELINO;PTC;1
TIAGO ANDRINO;PSB;5
FELIPE ROCHA;PSB;3
MARILON BARBOSA;PSB;2
TON;PSB;5
MAJOR NEGREIROS;PSB;3
BETO MONTEIRO;PSB;3
HÉLIO SANTANA;PV;4
DYOGO DO GORDO;PV;1
ERIVELTON;PV;3
GOIANO;PV;1
FABINHO;PV;1
ANDRÉ PORKÃO;PV;6
CAVALCANTE;PV;2
CONCEIÇÃO PAZ;PV;3
PROFESSOR JAMIR;PV;1
PROFESSORA TAHÍNA PAZ;PRP;1
RAFAEL GUIROLLE;PRP;1
FUMACINHA;PRP;1
CLAUDEMIR PORTUGAL;PRP;1
CLEITON BANDEIRA;PSDB;5
LILI BEZERRA;PSDB;2
VALTONIA;PSDB;1
HIRAM GOMES;PSDB;2
MEG;PEN;1
SGT SALES;PEN;1
DR CIRINO;PEN;3
PROFESSOR WENDER;PPL;1
CLAUDIO MARANHÃO;PPL;1
PAULO DO IMAGINE;PPL;1
IVORY DE LIRA;PPL;6
CARLOS BRAGA;PSD;9
DIOGO FERNANDES;PSD;4
FOLHA;PSD;6
PC LUSTOSA;PSD;1
ADRIANA RUIVA;PC do B;1
CARLINHOS DA JUVENTUDE;PC do B;1
IRANILTO SALES;PC do B;3
DR. WALTER BALESTRA;PC do B;3
ORLANDO;PC do B;1
LEO BARBOSA;SD;1
LAUDECY COIMBRA;SD;13
PROFESSOR JUNIOR GEO;PROS;8
MURILLO WILLAMY;PROS;1
MOISÉS VALADARES;PROS;3
ELIESIO MIRANDA;PEN;1
PINHEIRO ALVES;PEN;1
ENFERMEIRA DIVINA;PEN;1
HUMBERTO ALENCAR;PEN;4
PSL;PSL;1
PSB;PSB;4
PV;PV;1
PSDB;PSDB;1
PSD;PSD;1
BRANCO;;10
NULO;;9
EVANDRO CHAVEIRINHO;PRB;1
PR. ROGÉRIO SANTOS;PRB;3
GLENDA DO GPS;PRB;1
VANDIR DO RESTAURANTE;PRB;3
LUIS DO GÁS;PP;1
MILTON NERIS;PP;2
JOSMUNDO VILA NOVA;PDT;1
PROFESSOR GEORGE BRITO;PT;1
BISMARQUE DO MOVIMENTO;PT;2
PROFESSOR ROMEU;PT;2
CICERO BELEM;PT;1
ISABEL CRISTINA;PT;2
FERNANDO COELHO;PT;1
FELICIO COSTA;PTB;1
ETINHO NORDESTE;PTB;5
IVANILDO MARTINS;PTB;1
SUAMI FREITAS;PMDB;1
ELISANGELA SARDINHA;PMDB;1
ROGERIO FREITAS;PMDB;4
IRMÃO JAIRO;PSL;3
AGNALDO GORDIN;PSL;2
VANDA MONTEIRO;PSL;5
NÉLIO BRITO;PSL;5
ADÃO ÍNDIO;PSL;2
BENNA;PSL;5
GERSON DA MIL COISAS;PSL;3
MELCK;REDE;1
RAFAEL BOFF;REDE;1
SUBTENENTE NELCIMÁRIO O BIGODE;PTN;2
PASTOR MOISES;PSC;1
FILIPE MARTINS;PSC;2
PROFESSOR ELIS RAIK;PR;1
INDIO DO SANTO AMARO;PR;1
TIANA BANDEIRA;PR;1
LEONI JR.;PR;2
DR. FLÁVIO;PR;4
DIRA PEROBA;PR;1
PROFESSORA FÁTIMA SENA;PR;2
CHIQUINHO DO TÁXI;PR;1
LÚCIO CAMPELO;PR;4
NETINHO MIRANDA;PR;1
PROFESSOR LUCIANO COELHO;PPS;2
PROFESSORA VANIA DO AURENY;PPS;1
GEIZE STELLA;DEM;1
SID - NEY MENEZES;PSDC;2
TIBURCIO TOLENTINO;PSDC;3
VANIA VIDAL;PSDC;2
FILIPE;PSDC;1
EDIMAR BAMBINO;PSDC;1
PROFESSORA IOLANDA CASTRO;PSDC;1
JUNIOR BRAZÃO;PTN;1
SUBTENENTE NELCIMÁRIO O BIGODE;PTN;3
PASTOR MOISES;PSC;2
FILIPE MARTINS;PSC;2
PROFESSOR ELIS RAIK;PR;1
INDIO DO SANTO AMARO;PR;1
LÚCIO PRESTES;PR;1
LEONI JR.;PR;3
DR. FLÁVIO;PR;4
PADRE SEBASTIÃO;PR;1
CHIQUINHO DO TÁXI;PR;2
PR;PR;1
PMN;PMN;1
PSB;PSB;1
PV;PV;1
PSOL;PSOL;1
BRANCO;;6
NULO;;7
VANIA VIDAL;PSDC;1
FILIPE;PSDC;1
PROFESSORA IOLANDA CASTRO;PSDC;2
BIRA GALDINO;PSDC;1
WILTON DO ZE BRANQUIM;PSDC;7
DIVINA MARCIA;PSDC;1
JESSYKA LUMA;PRTB;1
SANDRA COSTA;PRTB;1
DR. MARCELO CLAUDIO;PRTB;1
EVANDRO SILVA;PHS;1
PAIAKAN;PHS;3
JOEL BORGES;PMN;4
FERNANDO LIMA;PMN;1
GLEYDSON FEIRA DO AUTOMÓVEL;PMN;3
ATHUS OLIVEIRA;PMN;5
ELAINE ROCHA;PMN;1
PROFESSOR FRANCISCO;PMB;1
SOCORRO FRANCO;PMB;1
IRMÃ ZULEIDE;PMB;1
JUCELINO;PTC;1
VALCY RIBEIRO;PTC;3
FELIPE ROCHA;PSB;2
MAJOR NEGREIROS;PSB;1
STELA BOTELHO;PSB;1
BETO MONTEIRO;PSB;1
HÉLIO SANTANA;PV;3
CLAUDIA NASSER;PV;1
DYOGO DO GORDO;PV;4
GOIANO;PV;3
DJACY ALMEIDA;PV;1
EDILMA RIBEIRO;PV;1
ANDRÉ PORKÃO;PV;3
ANTONILDO;PV;2
CAVALCANTE;PV;4
CONCEIÇÃO PAZ;PV;2
PROFESSOR JAMIR;PV;1
ADRIANO CAVALCANTE;PRP;1
RAFAEL GUIROLLE;PRP;3
CLEITON BANDEIRA;PSDB;3
LILI BEZERRA;PSDB;2
HIRAM GOMES;PSDB;4
SGT SALES;PEN;2
TENENTE RUI TORRES;PEN;1
HUMBERTO ALENCAR;PEN;2
IVANETE LIMA;PEN;1
MAYCON MOURA;PPL;1
SILVIO DO POSITIVO;PPL;1
JOATAN;PPL;1
PAULO DO IMAGINE;PPL;3
IVORY DE LIRA;PPL;2
CARLOS BRAGA;PSD;2
DIOGO FERNANDES;PSD;2
FOLHA;PSD;2
PC LUSTOSA;PSD;1
CARLINHOS DA JUVENTUDE;PC do B;2
DR. WALTER BALESTRA;PC do B;1
WALDSON DA AGESP;PC do B;1
LEO BARBOSA;SD;3
LAUDECY COIMBRA;SD;2
ODAIR VIANA;PROS;1
PROFESSOR JUNIOR GEO;PROS;3
MOISÉS VALADARES;PROS;1
MARIO VENANCIO;PR;1
LÚCIO CAMPELO;PR;2
PROFESSOR LUCIANO COELHO;PPS;3
PROFESSORA VANIA DO AURENY;PPS;1
DRª FATIMA ALBUQUERQUE;PSDC;1
TIBURCIO TOLENTINO;PSDC;2
VANDIM DA CERAMICA;PSDC;2
CAP. EDIVARDES;PSDC;1
FLÁVIO DIAS;PRB;1
PR. ROGÉRIO SANTOS;PRB;2
VANDIR DO RESTAURANTE;PRB;1
LUIS DO GÁS;PP;3
MILTON NERIS;PP;1
MOISEMAR MARINHO;PDT;1
PROFESSOR GEORGE BRITO;PT;3
CLAUDIO NONATO;PT;1
PROFESSOR ROMEU;PT;1
ISABEL CRISTINA;PT;1
ANTONIO EDIS;PT;1
ETINHO NORDESTE;PTB;2
MAJOR AZEVEDO;PTB;1
ELISANGELA SARDINHA;PMDB;2
IRMÃO JAIRO;PSL;3
MARABÁ;PSL;2
AGNALDO GORDIN;PSL;2
LEICE DOS PREDIM;PSL;1
NÉLIO BRITO;PSL;1
MARRECO MOTOTÁXI;PSL;1
IRINEU SANTOS;PSL;1
BENNA;PSL;1
GERSON DA MIL COISAS;PSL;3
RAFAEL BOFF;REDE;1
NETINHO MIRANDA;PR;2
TIBURCIO TOLENTINO;PSDC;1
PT;PT;3
PR;PR;3
PMN;PMN;1
PSB;PSB;2
SD;SD;1
BRANCO;;4
NULO;;6
GLENDA DO GPS;PRB;1
VANDIR DO RESTAURANTE;PRB;2
MILTON NERIS;PP;1
MOISEMAR MARINHO;PDT;3
JOSMUNDO VILA NOVA;PDT;1
OSEDI PEREIRA;PT;5
VALDENIR MORAIS;PT;3
ETINHO NORDESTE;PTB;3
SUAMI FREITAS;PMDB;1
ROGERIO FREITAS;PMDB;2
LÚCIO CAMPELO;PR;3
IRINEU SANTOS;PSL;3
ADÃO ÍNDIO;PSL;3
GERSON DA MIL COISAS;PSL;2
PASTOR MOISES;PSC;1
FILIPE MARTINS;PSC;1
SIDY STA. BARBARA E REGIÃO SUL;PR;2
TIANA BANDEIRA;PR;2
LEONI JR.;PR;1
PADRE SEBASTIÃO;PR;1
CAP. EDIVARDES;PSDC;1
ANTONIO CASEBRE;PSDC;2
PROFESSORA IOLANDA CASTRO;PSDC;1
WILTON DO ZE BRANQUIM;PSDC;2
CAPITÃO ARGOLLO;PRTB;1
ATHUS OLIVEIRA;PMN;1
IRMÃ ZULEIDE;PMB;1
JUCELINO;PTC;1
SIMEY ARAÚJO;PTC;2
MARILON BARBOSA;PSB;56
MAJOR NEGREIROS;PSB;44
HÉLIO SANTANA;PV;1
DYOGO DO GORDO;PV;1
ERIVELTON;PV;2
LEANDRO BICUDO;PV;1
ANDRÉ PORKÃO;PV;2
CLAUDEMIR PORTUGAL;PRP;1
JERCI DA PEDREIRA;PSOL;3
MONALISA FARIAS;PSOL;2
DR LAZARA;PEN;1
ADIEL ASA;PEN;1
IVORY DE LIRA;PPL;1
PETION CORADO;PPL;2
CARLOS BRAGA;PSD;1
IRANILTO SALES;PC do B;1
WALDSON DA AGESP;PC do B;3
LEO BARBOSA;SD;63
PROFESSOR JUNIOR GEO;PROS;2
MURILLO WILLAMY;PROS;1
PROF. EDISOM ALVES;PR;4
LUCIA DAS ARNOS;PP;1
MILTON NERIS;PP;1
MOISEMAR MARINHO;PDT;3
MURILLO WILLAMY;PROS;2
LAUDECY COIMBRA;SD;1
PROFESSOR JUNIOR GEO;PROS;1
PP;PP;1
PDT;PDT;1
PR;PR;6
PSDC;PSDC;1
PSB;PSB;3
PSD;PSD;1
SD;SD;1
PROFESSOR ROMEU;PT;1
EDUARDO COSTA;PT;1
OSEDI PEREIRA;PT;4
VALDENIR MORAIS;PT;4
ETINHO NORDESTE;PTB;1
ELIEL BORBA;PMDB;1
ROGERIO FREITAS;PMDB;2
CARLOS ARAÚJO;PSL;1
VANDA MONTEIRO;PSL;1
IRINEU SANTOS;PSL;1
ADÃO ÍNDIO;PSL;1
RAFAEL BOFF;REDE;1
PASTOR MOISES;PSC;2
FILIPE MARTINS;PSC;2
LÚCIO PRESTES;PR;1
TIANA BANDEIRA;PR;3
PROFESSOR MUKAMBIRA;PR;1
LÚCIO CAMPELO;PR;3
LUIZ OTAVIO;PSDC;1
RUBENS UCHOA;PSDC;1
VANDIM DA CERAMICA;PSDC;2
CAP. EDIVARDES;PSDC;1
VITAL NUNES;PSDC;1
FILIPE;PSDC;1
ANTONIO CASEBRE;PSDC;1
WILTON DO ZE BRANQUIM;PSDC;1
ANTENOR SARAIVA;PSDC;1
FERNANDO LIMA;PMN;3
FELIPE ROCHA;PSB;1
MARILON BARBOSA;PSB;52
TON;PSB;1
MAJOR NEGREIROS;PSB;29
HÉLIO SANTANA;PV;3
GOIANO;PV;1
ANDRÉ PORKÃO;PV;2
PROFESSOR JAMIR;PV;1
PX;PRP;1
CLEITON BANDEIRA;PSDB;2
JERCI DA PEDREIRA;PSOL;3
MONALISA FARIAS;PSOL;4
PROFESSOR WENDER;PPL;2
DIOGO FERNANDES;PSD;1
PC LUSTOSA;PSD;4
MANO WILSON;PC do B;1
IRANILTO SALES;PC do B;1
WALDSON DA AGESP;PC do B;4
LEO BARBOSA;SD;75
ALEX BARBOSA;SD;2
BRANCO;;3
NULO;;4
PROFESSORA VANIA DO AURENY;PPS;2
CECILIO EDER;PPS;1
SID - NEY MENEZES;PSDC;1
TIBURCIO TOLENTINO;PSDC;1
VANDIM DA CERAMICA;PSDC;1
VITAL NUNES;PSDC;1
FILIPE;PSDC;2
ANTONIO CASEBRE;PSDC;1
PROFESSORA IOLANDA CASTRO;PSDC;1
WILTON DO ZE BRANQUIM;PSDC;1
PATRICIA MENDES;PSDC;1
RAIMUNDO CONTADOR;PHS;1
KASSYO FERNANDO;PHS;1
JOEL BORGES;PMN;2
LEANDRO BICUDO;PV;2
DJACY ALMEIDA;PV;1
CLEITON BANDEIRA;PSDB;3
JERCI DA PEDREIRA;PSOL;7
MONALISA FARIAS;PSOL;2
